X,Y,Z,Name,original_Indirizzo,Regione,lat,lon,formatted,housenumber,street,district,postcode,suburb,city,county,county_code,state,state_code,country,country_code,confidence,confidence_city_level,confidence_street_level,confidence_building_level,attribution,attribution_license,attribution_url,Indirizzo,Regione,code,level,license,name2,url
15.2703348,37.1001892,0,,"Via Carlentini  24, Siracusa",Sicilia,37.1001892,15.2703348,"Via Carlentini, 24, 96100 Siracusa SR, Italia","24",Via Carlentini,Santa Panagia,"96100",,Siracusa,Siracusa,SR,Sicilia,SIC,Italia,it,"1.0",1,1,"1.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Carlentini  24, Siracusa",Sicilia,it,"1",Open Database License,,https://www.openstreetmap.org/copyright
13.328429,38.119417,0,,"Via Perpignano  277, Palermo",Sicilia,38.119417,13.328429,"Via Perpignano, 277, 90135 Palermo PA, Italia","277",Via Perpignano,Comune di Palermo,"90135",,Palermo,Palermo,PA,Sicilia,SIC,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Perpignano  277, Palermo",Sicilia,it,"1",BSD-3-Clause License,,
12.89741,37.727882,0,,"Piazza Padre Rosario Russo  1, Partanna",Sicilia,37.727882,12.89741,"Piazza Padre Pio, 0, 91028 Partanna TP, Italia","0",Piazza Padre Pio,Comune di Partanna,"91028",,Partanna,Trapani,TP,Sicilia,SIC,Italia,it,"1.1666666666666664E16",1,1.66666666666667e+16,"1.1666666666666664E16",© OpenAddresses contributors,BSD-3-Clause License,,"Piazza Padre Rosario Russo  1, Partanna",Sicilia,it,"11666666666666664",BSD-3-Clause License,,
15.54935,41.454717,0,,"Corso Roma  166, Foggia",Puglia,41.454717,15.54935,"Corso Roma, 166, 71121 Foggia FG, Italia","166",Corso Roma,Comune di Foggia,"71121",,Foggia,Foggia,FG,Puglia,PUG,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Corso Roma  166, Foggia",Puglia,it,"1",BSD-3-Clause License,,
15.5366483,41.4569386,0,Via Luigi Turtur,"Via Luigi Turtur  35, Foggia",Puglia,41.4569386,15.5366483,"Via Luigi Turtur, 35, 71122 Foggia FG, Italia","35",Via Luigi Turtur,,"71122",,Foggia,Foggia,FG,Puglia,PUG,Italia,it,"5.0",1,1,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Luigi Turtur  35, Foggia",Puglia,it,"0",Open Database License,Via Luigi Turtur,https://www.openstreetmap.org/copyright
12.455522,41.918825,0,,"Via Teulada  20, Roma",Lazio,41.918825,12.455522,"Via Teulada, 20, 00195 Roma RM, Italia","20",Via Teulada,Roma,"00195",Della Vittoria,Roma,Roma,RM,Lazio,LAZ,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Teulada  20, Roma",Lazio,it,"1",BSD-3-Clause License,,
13.886416,41.11452,0,,"Viale Margherita  150/152, Mondragone",Campania,41.11452,13.886416,"Viale Regina Margherita, 81034 Mondragone CE, Italia",,Viale Regina Margherita,Comune di Mondragone,"81034",,Mondragone,Caserta,CE,Campania,CAM,Italia,it,"5.0",1,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Viale Margherita  150/152, Mondragone",Campania,it,,Open Database License,,https://www.openstreetmap.org/copyright
16.8742935,41.1240109,0,Via Ventiquattro Maggio,"Via Xxiv Maggio N° 10/12, Bari",Puglia,41.1240109,16.8742935,"Via Ventiquattro Maggio, 70121 Bari BA, Italia",,Via Ventiquattro Maggio,,"70121",Quartiere Umbertino,Bari,Bari,BA,Puglia,PUG,Italia,it,"5.0",1,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Xxiv Maggio N° 10/12, Bari",Puglia,it,,Open Database License,Via Ventiquattro Maggio,https://www.openstreetmap.org/copyright
16.06582,41.222673,0,,"Via Piave  5, Canosa Di Puglia",Puglia,41.222673,16.06582,"Via Piave, 5, 76012 Canosa di Puglia Provincia di Barletta-Andria-Trani, Italia","5",Via Piave,Comune di Canosa di Puglia,"76012",,Canosa di Puglia,Provincia di Barletta-Andria-Trani,,Puglia,PUG,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Piave  5, Canosa Di Puglia",Puglia,it,"1",BSD-3-Clause License,,
11.327138,43.32441,0,,"Via Dei Gazzani  28/30, Siena",Toscana,43.32441,11.327138,"Via Dei Gazzani, 28, 53100 Siena SI, Italia","28",Via Dei Gazzani,Comune di Siena,"53100",,Siena,Siena,SI,Toscana,TOS,Italia,it,"95.0",1,1,"95.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Dei Gazzani  28/30, Siena",Toscana,it,"95",BSD-3-Clause License,,
13.6943048,37.985381,0,Via Vittorio Amedeo,"Via Vittorio Amedeo   13, Termini Imerese",Sicilia,37.985381,13.6943048,"Via Vittorio Amedeo, 13, 90018 Termini Imerese PA, Italia","13",Via Vittorio Amedeo,,"90018",,Termini Imerese,Palermo,PA,Sicilia,SIC,Italia,it,"75.0",1,1,"75.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Vittorio Amedeo   13, Termini Imerese",Sicilia,it,"75",Open Database License,Via Vittorio Amedeo,https://www.openstreetmap.org/copyright
13.6943048,37.985381,0,Via Vittorio Amedeo,"Via Vittorio Amedeo , 13",Sicilia,37.985381,13.6943048,"Via Vittorio Amedeo, 13, 90018 Termini Imerese PA, Italia","13",Via Vittorio Amedeo,,"90018",,Termini Imerese,Palermo,PA,Sicilia,SIC,Italia,it,"75.0",,1,"75.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Vittorio Amedeo , 13",Sicilia,it,"75",Open Database License,Via Vittorio Amedeo,https://www.openstreetmap.org/copyright
15.924335,41.635049,0,,"Via Gargano  52, Manfredonia",Puglia,41.635049,15.924335,"Via Gargano, 52, 71043 Manfredonia FG, Italia","52",Via Gargano,Comune di Manfredonia,"71043",,Manfredonia,Foggia,FG,Puglia,PUG,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Gargano  52, Manfredonia",Puglia,it,"1",BSD-3-Clause License,,
13.360876,38.123285,0,,"Via F. Bentivegna   28, Palermo",Sicilia,38.123285,13.360876,"Via Francesco Bentivegna, 28, 90139 Palermo PA, Italia","28",Via Francesco Bentivegna,Comune di Palermo,"90139",,Palermo,Palermo,PA,Sicilia,SIC,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via F. Bentivegna   28, Palermo",Sicilia,it,"1",BSD-3-Clause License,,
15.543054,38.171303,0,Ramuglia,"Viale San Martino  427, Messina",Sicilia,38.171303,15.543054,"Ramuglia, Viale San Martino, 427, 98124 Messina ME, Italia","427",Viale San Martino,Provinciale,"98124",III Circoscrizione,Messina,Messina,ME,Sicilia,SIC,Italia,it,"1.0",1,1,"1.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Viale San Martino  427, Messina",Sicilia,it,"1",Open Database License,Ramuglia,https://www.openstreetmap.org/copyright
14.512637,37.23834,0,,"Via Mons. Mario Sturzo  3, Caltagirone",Sicilia,37.23834,14.512637,"Via Luigi Sturzo, 3, 95041 Caltagirone CT, Italia","3",Via Luigi Sturzo,Comune di Caltagirone,"95041",,Caltagirone,Catania,CT,Sicilia,SIC,Italia,it,"5.0",1,5,"5.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Mons. Mario Sturzo  3, Caltagirone",Sicilia,it,"5",BSD-3-Clause License,,
17.2579279,40.4665116,0,Via Cesare Battisti,"Via Cesare Battisti 116, Taranto",Puglia,40.4665116,17.2579279,"Via Cesare Battisti, 116, 74100 Taranto TA, Italia","116",Via Cesare Battisti,,"74100",,Taranto,Taranto,TA,Puglia,PUG,Italia,it,"75.0",1,1,"75.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Cesare Battisti 116, Taranto",Puglia,it,"75",Open Database License,Via Cesare Battisti,https://www.openstreetmap.org/copyright
16.173619,38.736945,0,,"Via Nazionale Snc, Vibo Valentia",Calabria,38.736945,16.173619,"Via Nazionale, 89812 Pizzo VV, Italia",,Via Nazionale,Pizzo,"89812",,Pizzo,Vibo Valentia,VV,Calabria,CAL,Italia,it,"0.0",,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Nazionale Snc, Vibo Valentia",Calabria,it,,Open Database License,,https://www.openstreetmap.org/copyright
15.1249901,37.5444534,0,,"Via Firenze 130, Aci Castello",Sicilia,37.5444534,15.1249901,"Via Firenze, 130, 95021 Aci Castello CT, Italia","130",Via Firenze,Badalà,"95021",,Aci Castello,Catania,CT,Sicilia,SIC,Italia,it,"1.0",1,1,"1.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Firenze 130, Aci Castello",Sicilia,it,"1",Open Database License,,https://www.openstreetmap.org/copyright
15.5685437,41.4501595,0,Via Shahbaz Bhatti,"Via Shahbaz Bhatti  13, Foggia",Puglia,41.4501595,15.5685437,"Via Shahbaz Bhatti, 13, 71100 Foggia FG, Italia","13",Via Shahbaz Bhatti,,"71100",,Foggia,Foggia,FG,Puglia,PUG,Italia,it,"5.0",1,1,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Shahbaz Bhatti  13, Foggia",Puglia,it,"0",Open Database License,Via Shahbaz Bhatti,https://www.openstreetmap.org/copyright
12.484778,41.955255,0,,"Via Flaminia   888, Roma",Lazio,41.955255,12.484778,"Via Flaminia, 888, 00191 Roma RM, Italia","888",Via Flaminia,Roma,"00191",Grottarossa,Roma,Roma,RM,Lazio,LAZ,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Flaminia   888, Roma",Lazio,it,"1",BSD-3-Clause License,,
12.509993,42.008734,0,,"Via Pomonte 75, Roma",Lazio,42.008734,12.509993,"Via Pomonte, 75, 00138 Roma RM, Italia","75",Via Pomonte,Roma,"00138",Marcigliana,Roma,Roma,RM,Lazio,LAZ,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Pomonte 75, Roma",Lazio,it,"1",BSD-3-Clause License,,
12.51404,41.992346,0,,"Via Salaria 1259/1265, Roma",Lazio,41.992346,12.51404,"Via Salaria, 1259, 00138 Roma RM, Italia","1259",Via Salaria,Roma,"00138",Marcigliana,Roma,Roma,RM,Lazio,LAZ,Italia,it,"95.0",1,1,"95.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Salaria 1259/1265, Roma",Lazio,it,"95",BSD-3-Clause License,,
12.590108,41.930721,0,,"Via Tivoli 31/33, Roma",Lazio,41.930721,12.590108,"Via Tivoli, 31, 00156 Roma RM, Italia","31",Via Tivoli,Roma,"00156",San Basilio,Roma,Roma,RM,Lazio,LAZ,Italia,it,"95.0",1,1,"95.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Tivoli 31/33, Roma",Lazio,it,"95",BSD-3-Clause License,,
12.6553444,41.9423348,0,Via Tiburtina,"Via Tiburtina 1125, Roma",Lazio,41.9423348,12.6553444,"Via Tiburtina, 1125, 00115 Roma RM, Italia","1125",Via Tiburtina,,"00115",Municipio Roma IV,Roma,Roma,RM,Lazio,LAZ,Italia,it,"8.181818181818181E15",1,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Tiburtina 1125, Roma",Lazio,it,,Open Database License,Via Tiburtina,https://www.openstreetmap.org/copyright
12.5360455,41.9654307,0,Largo Luchino Visconti,"L.Go Luchino Visconti 8, Roma",Lazio,41.9654307,12.5360455,"Largo Luchino Visconti, 8, 00139 Roma RM, Italia","8",Largo Luchino Visconti,,"00139",Casal Boccone,Roma,Roma,RM,Lazio,LAZ,Italia,it,"2.2049999999999996E16",1,4.41e+16,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"L.Go Luchino Visconti 8, Roma",Lazio,it,"0",Open Database License,Largo Luchino Visconti,https://www.openstreetmap.org/copyright
10.320614,45.31293,0,,"Via Brescia  123/6/7, Isorella",Lombardia,45.31293,10.320614,"Via Brescia, 123, 25010 Isorella BS, Italia","123",Via Brescia,Comune di Isorella,"25010",,Isorella,Brescia,BS,Lombardia,LOM,Italia,it,"95.0",1,1,"95.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Brescia  123/6/7, Isorella",Lombardia,it,"95",BSD-3-Clause License,,
10.9496515,44.6363382,0,,"Via Emilia Est  720, Modena",Emilia-Romagna,44.6363382,10.9496515,"Via Emilia Est, 720, 41125 Modena MO, Italia","720",Via Emilia Est,,"41125",San Lazzaro,Modena,Modena,MO,Emilia-Romagna,EMI,Italia,it,"1.0",1,1,"1.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Emilia Est  720, Modena",Emilia-Romagna,it,"1",Open Database License,,https://www.openstreetmap.org/copyright
10.588671,44.7136385,0,,"Via Fratelli Cervi  91, Reggio Emilia",Emilia-Romagna,44.7136385,10.588671,"Via Fratelli Cervi, 91, 42124 Reggio Emilia Reggio nell'Emilia, Italia","91",Via Fratelli Cervi,,"42124",Pieve Modolena,Reggio Emilia,Reggio nell'Emilia,,Emilia-Romagna,EMI,Italia,it,"1.0",1,1,"1.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Fratelli Cervi  91, Reggio Emilia",Emilia-Romagna,it,"1",Open Database License,,https://www.openstreetmap.org/copyright
11.2995347,44.5117139,0,,"Via Agucchi   121/4, Bologna",Emilia-Romagna,44.5117139,11.2995347,"Via Agucchi, 121/4, 40133 Bologna BO, Italia",121/4,Via Agucchi,,"40133",Santa Viola,Bologna,Bologna,BO,Emilia-Romagna,EMI,Italia,it,"1.0",1,1,"1.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Agucchi   121/4, Bologna",Emilia-Romagna,it,"1",Open Database License,,https://www.openstreetmap.org/copyright
13.3424426,38.1356923,0,Via Nunzio Morello,"Via Nunzio Morello  83/87, Palermo",Sicilia,38.1356923,13.3424426,"Via Nunzio Morello, 90144 Palermo PA, Italia",,Via Nunzio Morello,,"90144",VIII Circoscrizione,Palermo,Palermo,PA,Sicilia,SIC,Italia,it,"5.0",1,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Nunzio Morello  83/87, Palermo",Sicilia,it,,Open Database License,Via Nunzio Morello,https://www.openstreetmap.org/copyright
14.381676,41.03671,0,,"Via Liberta' - Loc. Castagne, Maddaloni",Campania,41.03671,14.381676,"Comune di Maddaloni (Maddaloni), CE, Italia",,,Comune di Maddaloni,,,Maddaloni,Caserta,CE,Campania,CAM,Italia,it,"2.972972972972973E16",5,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/,"Via Liberta' - Loc. Castagne, Maddaloni",Campania,it,,CC0,,https://www.whosonfirst.org/docs/licenses/
12.597491,41.8573089,0,Via Silicella,"Via Silicella  1, Roma",Lazio,41.8573089,12.597491,"Via Silicella, 1, 00169 Roma RM, Italia","1",Via Silicella,,"00169",Torre Maura,Roma,Roma,RM,Lazio,LAZ,Italia,it,"5.0",1,1,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Silicella  1, Roma",Lazio,it,"0",Open Database License,Via Silicella,https://www.openstreetmap.org/copyright
12.437454,41.781776,0,,"Viale Degli Eroi Di Cefalonia 153, Roma",Lazio,41.781776,12.437454,"Viale Degli Eroi Di Cefalonia, 153, 00128 Roma RM, Italia","153",Viale Degli Eroi Di Cefalonia,Roma,"00128",Tor de 'Cenci,Roma,Roma,RM,Lazio,LAZ,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Viale Degli Eroi Di Cefalonia 153, Roma",Lazio,it,"1",BSD-3-Clause License,,
12.4589398,41.9136279,0,,"Via Silvio Pellico  50, Roma",Lazio,41.9136279,12.4589398,"Via Silvio Pellico, 50, 00195 Roma RM, Italia","50",Via Silvio Pellico,,"00195",Municipio Roma I,Roma,Roma,RM,Lazio,LAZ,Italia,it,"1.0",1,1,"1.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Silvio Pellico  50, Roma",Lazio,it,"1",Open Database License,,https://www.openstreetmap.org/copyright
14.909393,37.566617,0,,"Via Baratta  179, Paterno",Sicilia,37.566617,14.909393,"Via Baratta, 179, 95047 Paternò CT, Italia","179",Via Baratta,Comune di Paternò,"95047",,Paternò,Catania,CT,Sicilia,SIC,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Baratta  179, Paterno",Sicilia,it,"1",BSD-3-Clause License,,
15.0594474,38.1247013,0,Piazza Ventiquattro Maggio,"Piazza Xxiv Maggio, Oliveri",Sicilia,38.1247013,15.0594474,"Piazza Ventiquattro Maggio, 98060 Oliveri ME, Italia",,Piazza Ventiquattro Maggio,,"98060",,Oliveri,Messina,ME,Sicilia,SIC,Italia,it,"1.0",1,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Piazza Xxiv Maggio, Oliveri",Sicilia,it,,Open Database License,Piazza Ventiquattro Maggio,https://www.openstreetmap.org/copyright
14.200493,37.798186,0,,"Via Nazionale  30, Gangi",Sicilia,37.798186,14.200493,"Via Nazionale, 30, 90024 Gangi PA, Italia","30",Via Nazionale,Comune di Gangi,"90024",,Gangi,Palermo,PA,Sicilia,SIC,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Nazionale  30, Gangi",Sicilia,it,"1",BSD-3-Clause License,,
15.2233157,38.1510951,0,Via San Vito,"Via San Vito   28, Barcellona P.G.",Sicilia,38.1510951,15.2233157,"Via San Vito, 28, 98051 Barcellona Pozzo di Gotto ME, Italia","28",Via San Vito,Serro del Carmine,"98051",Pozzo di Gotto,Barcellona Pozzo di Gotto,Messina,ME,Sicilia,SIC,Italia,it,"0.0",7.29e+15,7.29e+15,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via San Vito   28, Barcellona P.G.",Sicilia,it,"0",Open Database License,Via San Vito,https://www.openstreetmap.org/copyright
12.4184418,41.9107345,0,Via Mattia Battistini,"Via Mattia Battistini   201/B, Roma",Lazio,41.9107345,12.4184418,"Via Mattia Battistini, 201, 00167 Roma RM, Italia","201",Via Mattia Battistini,,"00167",Primavalle,Roma,Roma,RM,Lazio,LAZ,Italia,it,"7.124999999999999E15",1,1,"7.124999999999999E15",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Mattia Battistini   201/B, Roma",Lazio,it,"7124999999999999",Open Database License,Via Mattia Battistini,https://www.openstreetmap.org/copyright
12.4157999,41.9474009,0,Via Trionfale,"Via Trionfale  8772, Roma",Lazio,41.9474009,12.4157999,"Via Trionfale, 8772, 00168 Roma RM, Italia","8772",Via Trionfale,Monte Mario Alto,"00168",Della Vittoria,Roma,Roma,RM,Lazio,LAZ,Italia,it,"8.260869565217391E15",1,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Trionfale  8772, Roma",Lazio,it,,Open Database License,Via Trionfale,https://www.openstreetmap.org/copyright
15.853392,39.623901,0,,"Via G.Fiorillo N.46-48, Belvedere Marittimo",Calabria,39.623901,15.853392,"Via Della Repubblica, 46, 87021 Belvedere Marittimo CS, Italia","46",Via Della Repubblica,Belvedere Marittimo,"87021",,Belvedere Marittimo,Cosenza,CS,Calabria,CAL,Italia,it,"7.290000000000001E15",1,81,"7.290000000000001E15",© OpenAddresses contributors,BSD-3-Clause License,,"Via G.Fiorillo N.46-48, Belvedere Marittimo",Calabria,it,"7290000000000001",BSD-3-Clause License,,
13.5023594,38.0782316,0,Via Città di Palermo,"Via Città Di Palermo 99, Bagheria",Sicilia,38.0782316,13.5023594,"Via Città di Palermo, 99, 90011 Bagheria PA, Italia","99",Via Città di Palermo,,"90011",,Bagheria,Palermo,PA,Sicilia,SIC,Italia,it,"75.0",1,1,"75.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Città Di Palermo 99, Bagheria",Sicilia,it,"75",Open Database License,Via Città di Palermo,https://www.openstreetmap.org/copyright
13.529753,38.054083,0,,"Via Allo'  6, Casteldaccia",Sicilia,38.054083,13.529753,"Via Allo, 6, 90014 Casteldaccia PA, Italia","6",Via Allo,Comune di Casteldaccia,"90014",,Casteldaccia,Palermo,PA,Sicilia,SIC,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Allo'  6, Casteldaccia",Sicilia,it,"1",BSD-3-Clause License,,
14.7720239,41.1374475,0,Via Vittorio Veneto,"Via Vittorio Veneto 17, Benevento",Campania,41.1374475,14.7720239,"Via Vittorio Veneto, 17, 82100 Benevento BN, Italia","17",Via Vittorio Veneto,,"82100",Ferrovia,Benevento,Benevento,BN,Campania,CAM,Italia,it,"5.0",1,1,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Vittorio Veneto 17, Benevento",Campania,it,"0",Open Database License,Via Vittorio Veneto,https://www.openstreetmap.org/copyright
13.655465,37.995958,0,,"Via Umberto I  33, Trabia",Sicilia,37.995958,13.655465,"Via Umberto I, 33, 90019 Trabia PA, Italia","33",Via Umberto I,Comune di Trabia,"90019",,Trabia,Palermo,PA,Sicilia,SIC,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Umberto I  33, Trabia",Sicilia,it,"1",BSD-3-Clause License,,
13.695554,37.983651,0,,"Zona Industriale Snc, Termini Imerese",Sicilia,37.983651,13.695554,"Termini Imerese, PA, Italia",,,,"90018",,Termini Imerese,Palermo,PA,Sicilia,SIC,Italia,it,"25.0",1,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Zona Industriale Snc, Termini Imerese",Sicilia,it,,Open Database License,,https://www.openstreetmap.org/copyright
14.166817,40.957101,0,,"Via Vittorio Emanuele   126, Parete",Campania,40.957101,14.166817,"Via Vittorio Emanuele, 126, 81030 Parete CE, Italia","126",Via Vittorio Emanuele,Comune di Parete,"81030",,Parete,Caserta,CE,Campania,CAM,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Vittorio Emanuele   126, Parete",Campania,it,"1",BSD-3-Clause License,,
14.175747,40.985595,0,,"Via Campania  4, San Marcellino",Campania,40.985595,14.175747,"Via Campania, 4, 81030 San Marcellino CE, Italia","4",Via Campania,Comune di San Marcellino,"81030",,San Marcellino,Caserta,CE,Campania,CAM,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Campania  4, San Marcellino",Campania,it,"1",BSD-3-Clause License,,
12.4650272,41.9363701,0,Largo Maresciallo Diaz,"Largo Maresciallo Diaz  23, Roma",Lazio,41.9363701,12.4650272,"Largo Maresciallo Diaz, 23, 00194 Roma RM, Italia","23",Largo Maresciallo Diaz,,"00194",Della Vittoria,Roma,Roma,RM,Lazio,LAZ,Italia,it,"5.0",1,1,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Largo Maresciallo Diaz  23, Roma",Lazio,it,"0",Open Database License,Largo Maresciallo Diaz,https://www.openstreetmap.org/copyright
15.01534,37.275339,0,,"Via Garibaldi 21, Carlentini",Sicilia,37.275339,15.01534,"Via Garibaldi, 21, 96013 Carlentini SR, Italia","21",Via Garibaldi,Comune di Carlentini,"96013",,Carlentini,Siracusa,SR,Sicilia,SIC,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Garibaldi 21, Carlentini",Sicilia,it,"1",BSD-3-Clause License,,
15.007665,37.2969405,0,,"Via A. Gramsci 25, Carlentini",Sicilia,37.2969405,15.007665,"Via Antonio Gramsci, 25, 96013 Carlentini SR, Italia","25",Via Antonio Gramsci,,"96013",Carlentini Nord,Carlentini,Siracusa,SR,Sicilia,SIC,Italia,it,"1.0",1,1,"1.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via A. Gramsci 25, Carlentini",Sicilia,it,"1",Open Database License,,https://www.openstreetmap.org/copyright
15.001051,37.295233,0,,"Via Cilea 9, Lentini",Sicilia,37.295233,15.001051,"Via Cilea, 9, 96016 Lentini SR, Italia","9",Via Cilea,Comune di Carlentini,"96016",,Lentini,Siracusa,SR,Sicilia,SIC,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Cilea 9, Lentini",Sicilia,it,"1",BSD-3-Clause License,,
15.000638,37.293351,0,,"Via Rosso Di S. Secondo 7, Lentini",Sicilia,37.293351,15.000638,"Via Pier Maria Rosso di San Secondo, 7, 96016 Lentini SR, Italia","7",Via Pier Maria Rosso di San Secondo,,"96016",,Lentini,Siracusa,SR,Sicilia,SIC,Italia,it,"81.0",1,81,"81.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Rosso Di S. Secondo 7, Lentini",Sicilia,it,"81",Open Database License,,https://www.openstreetmap.org/copyright
14.9987011,37.2887358,0,,"Via Solferino 4, Lentini",Sicilia,37.2887358,14.9987011,"Via Solferino, 4, 96016 Lentini SR, Italia","4",Via Solferino,,"96016",,Lentini,Siracusa,SR,Sicilia,SIC,Italia,it,"1.0",1,1,"1.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"Via Solferino 4, Lentini",Sicilia,it,"1",Open Database License,,https://www.openstreetmap.org/copyright
13.4433933,38.0771341,0,Piazza della Regione,"P.Zza Della Regione  45, Villabate",Sicilia,38.0771341,13.4433933,"Piazza della Regione, 45, 90039 Villabate PA, Italia","45",Piazza della Regione,,"90039",,Villabate,Palermo,PA,Sicilia,SIC,Italia,it,"2.2049999999999996E16",1,4.41e+16,"0.0",© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,"P.Zza Della Regione  45, Villabate",Sicilia,it,"0",Open Database License,Piazza della Regione,https://www.openstreetmap.org/copyright
14.039829,37.783891,0,,"Corso Mazzini 63, Castellana Sicula",Sicilia,37.783891,14.039829,"Corso Giuseppe Mazzini, 63, 90020 Castellana Sicula PA, Italia","63",Corso Giuseppe Mazzini,Comune di Castellana Sicula,"90020",,Castellana Sicula,Palermo,PA,Sicilia,SIC,Italia,it,"1.0",1,1,"1.0",© OpenAddresses contributors,BSD-3-Clause License,,"Corso Mazzini 63, Castellana Sicula",Sicilia,it,"1",BSD-3-Clause License,,
14.091663,37.810388,0,,"Via Pirilla  12/C, Petralia Sottana",Sicilia,37.810388,14.091663,"Via Pirilla, 12, 90027 Petralia Sottana PA, Italia","12",Via Pirilla,Comune di Petralia Sottana,"90027",,Petralia Sottana,Palermo,PA,Sicilia,SIC,Italia,it,"95.0",1,1,"95.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Pirilla  12/C, Petralia Sottana",Sicilia,it,"95",BSD-3-Clause License,,
14.195304,40.826388,0,,"Via Francesco Morosini  36-38, Napoli",Campania,40.826388,14.195304,"Via Francesco Morosini, 36, 80125 Napoli NA, Italia","36",Via Francesco Morosini,Comune di Napoli,"80125",Rione Lauro,Napoli,Napoli,NA,Campania,CAM,Italia,it,"9.0",1,1,"9.0",© OpenAddresses contributors,BSD-3-Clause License,,"Via Francesco Morosini  36-38, Napoli",Campania,it,"9",BSD-3-Clause License,,
